created_at,id,full_text,is_quote_status,retweet_count,favorite_count,user.id,user.name,user.screen_name,user.location,user.followers_count,user.friends_count,user.listed_count,user.verified,user.statuses_count
2021-10-01 11:45:57+00:00,1443905019309224000,#FF @LauraMcInnes7 @lululemon @jeffieruth @coleenlou1 @politoinc @Paul_Kandavalli @BigRedRuckus @LoneStarSUVLimo @_consultant101 @MrSneet @Bewickwren @InsightAssess @go_hourly @PeakPeople_HR @thejenweg @IOwnItMovement @MajDesignsUK @ChrisArienti @garyhulme1812 @BearPlumbing,False,5,25,3006851958,Bill Garland,BillGarlandSpkr,"Albuquerque, New Mexico USA",11863,11882,280,False,24995
2021-10-01 11:58:05+00:00,1443908070506172400,"@BillGarlandSpkr @LauraMcInnes7 @lululemon @jeffieruth @politoinc @Paul_Kandavalli @BigRedRuckus @LoneStarSUVLimo @_consultant101 @MrSneet @Bewickwren @InsightAssess @go_hourly @PeakPeople_HR @thejenweg @IOwnItMovement @MajDesignsUK @ChrisArienti @garyhulme1812 @BearPlumbing Thank you, Bill. Happy Friday…let’s close the week strong! Have a great weekend! https://t.co/XcqVi7JT6k",False,0,9,4836304415,Coleen Lou,coleenlou1,"Georgia, USA",820,648,61,False,2792
2021-10-01 09:58:19+00:00,1443877931722461200,RT @Mom_Junky: Leggings can be intimidating! I’ve only purchased jackets and accessories from #lululemon. Shoutout to Shruthi @lululemon @D…,False,5,0,59747580,Janice Brady,bjkbrady,"Murrells Inlet, SC",12655,4954,2810,False,618622
2021-10-01 14:01:03+00:00,1443939018366926800,"@EMRAnswers @ShereeseMayMba @stacy_hurt @Hassanah2017 @TheLizArmy @Julie__PHM @Lygeia @judithconsult @askjoyrios @BumblePR Well @lululemon is nice great for running, yoga, and travel. https://t.co/DPGyOpPyNP",False,0,2,2717607301,Janae Sharp,CoherenceMed,"Charlotte, NC",13553,7769,503,False,44212
2021-10-01 13:44:13+00:00,1443934780949631000,@BillGarlandSpkr @LauraMcInnes7 @lululemon @jeffieruth @coleenlou1 @politoinc @Paul_Kandavalli @BigRedRuckus @LoneStarSUVLimo @_consultant101 @MrSneet @Bewickwren @InsightAssess @go_hourly @PeakPeople_HR @thejenweg @MajDesignsUK @ChrisArienti @garyhulme1812 @BearPlumbing Thanks Bill. Cheers 🤙🏼,False,0,7,1073715523483951100,I Own It Movement,IOwnItMovement,"San Diego, CA",2609,694,17,False,7229
2021-10-01 14:31:16+00:00,1443946620618428400,@lululemon has been an early adopter of video consultations and is doing a fantastic job:  https://t.co/5JulTkYfj6,True,0,2,246927190,Soaib Grewal,soaibgrewal,"Brooklyn, NY",2678,1197,108,False,5927
2021-10-01 14:12:35+00:00,1443941919697027000,@CoherenceMed @ShereeseMayMba @stacy_hurt @Hassanah2017 @TheLizArmy @Julie__PHM @Lygeia @judithconsult @askjoyrios @BumblePR @lululemon @Lululemon is always great. Scuba top?,False,0,2,57948087,Linda Stotsky,EMRAnswers,Nashville and Worldwide,23375,8351,1154,False,59058
2021-10-01 15:13:44+00:00,1443957309764509700,@BillGarlandSpkr @LauraMcInnes7 @lululemon @jeffieruth @coleenlou1 @politoinc @Paul_Kandavalli @BigRedRuckus @LoneStarSUVLimo @_consultant101 @MrSneet @InsightAssess @go_hourly @PeakPeople_HR @thejenweg @IOwnItMovement @MajDesignsUK @ChrisArienti @garyhulme1812 @BearPlumbing Here is a beautiful heart to follow on Twitter @BillGarlandSpkr  #Follow  #FF https://t.co/SxYPv2T4aj,False,1,13,144703320,🇵🇹Common Raven🇺🇸,Bewickwren,New Mexico USA,10674,7862,617,False,235431
2021-10-01 15:36:15+00:00,1443962973307998200,@StaceyRusch @mandukayoga @lululemon https://t.co/Ycmn8xD7F1,False,0,0,323919198,TheRealSamad,therealsamad_,DMV🇺🇸,3687,1385,137,False,109295
2021-10-01 15:10:41+00:00,1443956542374559700,@jamesldowns @lululemonUK @lululemon Congratulations - you are so talented and deserve to feel ❤,False,0,0,632852604,Jan Hutchinson,Jan_CMH,Clacton-on-Sea,1576,1972,24,False,4944
2021-10-01 15:27:28+00:00,1443960763631251500,.@lululemon please make commitments to switch to renewable energy in your supply chain. Your our brand has scored a “D-” in https://t.co/3Tnn52vjgH’s Fossil-Free Fashion Scorecard for your sustainability efforts.,False,0,0,91187588,Peter Marinelli,pmarinelli04,,53,222,0,False,8929
2021-10-01 16:47:09+00:00,1443980818628624400,Hey @lululemon I placed an order on Monday and paid 30 bucks for priority shipping.. still haven’t seen my stuff! Y’all doing ok?,False,0,0,317249331,Nick Lundin,lundereno13,"litchfield, mn",299,741,5,False,8338
2021-10-01 16:26:24+00:00,1443975596292329500,"I just secured the biggest gig of my life for @lululemon. Serving 2,000 tacos for their new Feel in person event in HTX. I also shared the wealth and got my good friends put on for 2,000 drinks. Imma cry yall 💪🏽",False,0,3,180093955,Isaac I Chavez-Garza,IsaacCharza,HOUSTON,207,189,3,False,1139
2021-10-01 16:11:22+00:00,1443971812531052500,@BillGarlandSpkr @LauraMcInnes7 @lululemon @jeffieruth @coleenlou1 @politoinc @BigRedRuckus @LoneStarSUVLimo @_consultant101 @MrSneet @Bewickwren @InsightAssess @go_hourly @PeakPeople_HR @thejenweg @IOwnItMovement @MajDesignsUK @ChrisArienti @garyhulme1812 @BearPlumbing Thank you Bill. Happy Friday! Have a wonderful weekend everyone!!,False,0,8,78465165,Paul Kandavalli,Paul_Kandavalli,NJ | DE | PA | USA | Global,7663,6180,498,False,20075
2021-10-01 17:33:37+00:00,1443992513040117800,@rachelmetz Kind of surprised it took this long! I’m an old school basic betch so I stan @lululemon,False,0,0,134965175,la marge 🦒,moneymarge2,"Abu Dhabi, United Arab Emirates",694,699,16,False,11083
2021-10-01 17:00:33+00:00,1443984190408585200,"@BillGarlandSpkr @LauraMcInnes7 @lululemon @jeffieruth @coleenlou1 @politoinc @Paul_Kandavalli @BigRedRuckus @LoneStarSUVLimo @_consultant101 @MrSneet @Bewickwren @InsightAssess @PeakPeople_HR @thejenweg @IOwnItMovement @MajDesignsUK @ChrisArienti @garyhulme1812 @BearPlumbing Thanks Bill! We appreciate it, and love being mentioned in such an awesome group😁 https://t.co/CGupyzxuDy",False,0,10,1199841133871784000,Hourly – Insurance & Payroll,go_hourly,"Palo Alto, California",2848,2559,14,False,5358
2021-10-01 17:34:38+00:00,1443992765352841200,@AmericanExpress needs to give me offers to places I frequent so I can swipe my card more often…I need a @lululemon offer.,False,0,0,1116490687665586200,Aiyana,Nicole_nvrNikki,"Georgia, USA",13,100,0,False,149
2021-10-01 19:05:23+00:00,1444015603400982500,"@_Nataliea @lululemon *buy  Sigh,  long day as you have probs read 😑",False,0,1,730223984315338800,Semi Handmade,Semi_Handmade,United States,2376,1640,54,False,9386
2021-10-01 19:08:25+00:00,1444016370581008400,"@Semi_Handmade @lululemon & then you try to figure out what you own and 🤷‍♀️. I wish my local store was more accessible to try on stuff but it’s legit so crowded that 🦮 and I get stuck in the racks (do not ask me how I know that, he is the best boi).",False,0,1,14840190,Natalie 🦓,_Nataliea,,530,389,43,False,14698
2021-10-01 18:56:08+00:00,1444013278162677800,"3rd @lululemon thing I’ve ordered online where I asked a sizing question, the nice customer service person has said it runs large and to size up, and it’s been huge and I’ve had to return! I did get one pair of perfect leggings that fit like they said tho…",False,0,1,14840190,Natalie 🦓,_Nataliea,,530,389,43,False,14698
2021-10-01 18:58:21+00:00,1444013835606794200,"@_Nataliea @lululemon Gah! Welp, but three of the good fitting ones.  That’s what I do when I find something I super love. 👀",False,0,1,730223984315338800,Semi Handmade,Semi_Handmade,United States,2376,1640,54,False,9386
2021-10-01 19:40:21+00:00,1444024406532137000,@julietighe17 Great pace! Have you joined our run club with @lululemon?,False,0,0,38237330,Hudson River Park,HudsonRiverPark,"New York, NY",11992,514,402,True,9072
2021-10-01 19:31:44+00:00,1444022238336929800,@lululemon pls sponsor me,False,0,0,2159785771,Bryan Arias,TheBryanArias,"San Antonio, TX",712,394,3,False,8390
2021-10-01 20:00:19+00:00,1444029429353787400,"Chamber President & CEO @LAChamberMaria joined a distinguished panel with Maria Martinez, @Cisco COO, & Blanca Gonzalez, SVP Product at @lululemon on the inspiring Latinas Leading the Way panel discussion at @LATTITUDEevent. #LATTITUDE2021 https://t.co/qfCoQOnZGy",False,0,3,75116146,L.A. Area Chamber,LAAreaChamber,"Los Angeles, California",15964,1585,412,False,5049
2021-10-01 19:59:39+00:00,1444029264085594000,@_Nataliea @lululemon The mental picture 😂😬😭  I order to try on and return just because I *cannot* with in person still.  The app does keep track of what you’ve purchased under the “closet” button!  I find this super helpful Bc I too forget lol,False,0,1,730223984315338800,Semi Handmade,Semi_Handmade,United States,2376,1640,54,False,9386
2021-10-01 20:22:32+00:00,1444035020524605400,Gay powers restored!!!! Of course I brought another one just because…. 😅 @lululemon https://t.co/7GpEFvF3Vw,False,0,4,851501484973973500,Q U A D R Y,quadryallen,"Boston, MA",209,182,0,False,2582
2021-10-01 21:49:29+00:00,1444056903374590000,october 1st and I couldn’t hold off on wearing my @lululemon joggers. just mind your business when that’s all you see me wearing all fall,False,0,0,307042343,Angela,angelaciams,CT,369,183,0,False,10035
2021-10-01 20:43:35+00:00,1444040316965822500,@dankingorb Lululemon is the absolute best @lululemon,False,0,1,834414013056421900,Andy 🇵🇷🎶,its_andyc,USA,306,311,0,False,7062
2021-10-01 20:30:18+00:00,1444036975510577200,Stay active this #weekend in the new Power Thru collection from @lululemon! Made with snag resistant quick drying fabric perfect for any #workout🔥🍂 #alwaystaxfree https://t.co/4qJC28KYfX,False,0,0,146508704,RockinghamPark,RockinghamMall,"Exit 1 off I-93 in Salem, NH.",1779,1491,43,False,9324
2021-10-01 21:46:10+00:00,1444056068502392800,@lorenpiretra @lululemon https://t.co/8LV84S09il,False,0,1,433654875,J Batres,thedon1998,"Everywhere, Always ",426,1365,38,False,31599
2021-10-01 22:05:45+00:00,1444060996432285700,RT @lululemon: @angelaciams Sounds like a cozy fall uniform to us.,False,1,0,307042343,Angela,angelaciams,CT,369,183,0,False,10035
2021-10-01 20:57:59+00:00,1444043943751168000,RT @lululemon: @destrypollard Just in time for spooky season.,False,2,0,449936980,Destry Holzschuh,destrypollard,"Oklahoma City, OK",782,364,2,False,15014
2021-10-01 22:29:22+00:00,1444066937605001200,"6/ But I'm a guy 🧐 When you think about doing yoga, you probably picture 30 ladies in @lululemon in a bright studio surrounded by plants. I hear ya.  I've been in yoga classes with 50% guys. But even if you're the only one, it's good to socialize yourself with the opposite sex!",False,0,2,85756389,ANT P 🎅🏽,AntPStyle,"Fresno, CA",811,111,37,False,31240
2021-10-01 22:28:40+00:00,1444066762346188800,"While captively awaiting my smoothie yesturday, I watched a ❤️‍🔥 momma (God bless @lululemon) who, after gathering her things to leave the shop, put her schnauzer in the 🐶 stroller. https://t.co/h4qHHJMc7j",True,0,1,14046153,Monty Dickerson,puresight,"Austin, TX",1304,4998,119,False,18185
2021-10-01 22:42:06+00:00,1444070143974330400,@BAGPbrand any chance there will be a @lululemon collaboration soon?,False,0,0,379546133,Julie Buechner,jules_0214,,118,212,0,False,1010
2021-10-02 00:40:58+00:00,1444100056873939000,im obsessed with @lululemon 😩😩  the align tops are my fav for the gym https://t.co/PG97PAquM1,False,0,1,2163994849,lilss,liliannnna_,,511,336,1,False,4037
2021-10-01 23:49:26+00:00,1444087089700634600,@lorenpiretra @lululemon The nerve 😂😂😂,False,0,1,706755558360002600,JoselinTheWarrior Ⓥ🌱,JoselinRuns,"Los Angeles, CA",210,261,0,False,3243
2021-10-02 01:26:01+00:00,1444111394777993200,RT @BillGarlandSpkr: #FF @LauraMcInnes7 @lululemon @jeffieruth @coleenlou1 @politoinc @Paul_Kandavalli @BigRedRuckus @LoneStarSUVLimo @_con…,False,5,0,14402160,Jeffie Nicholson,jeffieruth,"Franklin, TN",1148,1199,72,False,67583
2021-10-02 01:41:28+00:00,1444115281320849400,"Need a hands-free option for your active lifestyle? These are the best fanny packs for an active lifestyle of hiking, running, biking, and more—from @Athleta , @lululemon , @patagonia , and other favorites. https://t.co/4kZkxrwpbJ",False,0,0,937498830,aSweatLife,aSweatLife,"Chicago, IL",2363,999,38,False,8350
2021-10-02 03:15:41+00:00,1444138991578583000,@ttaphouse @lululemon @UnderArmour I will keep an eye out for good deals at the Under Armour outlets. They had their shirts really cheap in the summer.,False,0,1,478244854,⁉️Dinga 🇨🇦 😷,Dinga555,Canuck Bandwagon,120,737,1,False,27443
2021-10-02 04:58:04+00:00,1444164760015184000,@DefenseBaron @lululemon All the Space Force really needs to do is order a bunch of those pants that are supposed to look like business pants but are yoga pants.,False,0,2,15567780,Jen Judson,JenJudson,"Washington, DC",15565,2514,402,True,22996
2021-10-02 02:56:27+00:00,1444134152215797800,@ttaphouse Could you make them on @lululemon or @UnderArmour shirts?,False,0,1,478244854,⁉️Dinga 🇨🇦 😷,Dinga555,Canuck Bandwagon,120,737,1,False,27443
2021-10-02 04:09:12+00:00,1444152461292232700,"Did not know @lululemon offers a discount to healthcare workers, thank you! (Have to show your badge in-store)",False,0,0,741509096,Martha Gutierrez,maaartha_g,,83,265,0,False,548
2021-10-02 04:45:35+00:00,1444161619177599000,Has anyone ever dealt with @lululemon customer service before? I never received my package and it says it was delivered. I contacted them 8 days ago and no one has followed up with me. Help meeeee 😩,False,0,0,478367213,Carly Wollman,wollmanizer,,613,504,2,False,1348
2021-10-02 05:19:29+00:00,1444170149838434300,@ZachWilson @lululemon,False,0,0,461700332,T I N O,dtino11,"Fort Drum, NY",546,1378,28,False,14357
2021-10-02 03:10:44+00:00,1444137747762098200,RT @Mom_Junky: Leggings can be intimidating! I’ve only purchased jackets and accessories from #lululemon. Shoutout to Shruthi @lululemon @D…,False,5,0,4149208878,Wyndham Garden LBV,WynGardenLBV,"Orlando, FL (Disney)",364,413,14,False,3093
2021-10-02 04:12:48+00:00,1444153365953454000,"@JenJudson Yeah, prolly not @lululemon tactical yoga pants.",False,0,0,19038768,Kevin Baron,DefenseBaron,"Washington, DC",62892,6294,1622,True,103431
2021-10-02 06:27:05+00:00,1444187159104163800,@SDSUsportsMBA @SeaWheeze @lululemon Love these signs given I ran all my life and collegiately too and my 4 kids are all nationally ranked youth cross country n TracknField sthletes and when I tell you that they are inspiring to any runner I really mean it!  Great job and I look forward to meeting you all on Mon DrD,False,0,0,41968624,Dr. David DeBoskey (Personal Account),DrD0315,San Diego,580,24,1,False,1086
2021-10-02 12:46:04+00:00,1444282535492657200,smh this new zipline set up is ableist as hell ‼️‼️‼️‼️ @lululemon how many times do we have to give feedback before it's changed??? your employees with ADHD are strugglingggg,False,0,0,350500810,b🧘🏾‍♀️,GoldennBran,"New Jersey, USA",558,163,3,False,50845
2021-10-02 16:34:15+00:00,1444339959964516400,"@BillGarlandSpkr @LauraMcInnes7 @lululemon @jeffieruth @coleenlou1 @politoinc @Paul_Kandavalli @BigRedRuckus @LoneStarSUVLimo @_consultant101 @MrSneet @Bewickwren @InsightAssess @go_hourly @PeakPeople_HR @IOwnItMovement @MajDesignsUK @ChrisArienti @garyhulme1812 @BearPlumbing Thank you, Bill!",False,0,7,4890403714,"Jen Wegman, CCSP, NCOPE",thejenweg,"Pennsylvania, USA",2180,3073,244,False,8961
2021-10-02 16:34:18+00:00,1444339972052504600,RT @BillGarlandSpkr: #FF @LauraMcInnes7 @lululemon @jeffieruth @coleenlou1 @politoinc @Paul_Kandavalli @BigRedRuckus @LoneStarSUVLimo @_con…,False,5,0,4890403714,"Jen Wegman, CCSP, NCOPE",thejenweg,"Pennsylvania, USA",2180,3073,244,False,8961
2021-10-02 16:13:22+00:00,1444334702974967800,@lululemon I got charged twice by accident from the cashier for the same pair of shorts. How do I fix this?,False,0,0,375716500,Chris Nastasi,Cnastydawg,"Austin, TX",408,439,2,False,8172
2021-10-02 19:18:32+00:00,1444381302480851000,"@j_Borders @lululemon I got home from work and didn’t immediately take my pants off, when that’s usually what follows my shoes coming off. I actually dozed off with them on!",False,0,1,25161150,Dez Walker,Dez_Walker,Michigan,1659,955,31,False,48659
2021-10-02 18:44:45+00:00,1444372800362451000,Am I the only one confused by this @lululemon commercial?  @fer_machado123 thoughts?  https://t.co/sEK952zMjK,False,0,1,361671575,T.J.,tj_waldorf,"Chicago, IL",981,857,136,False,10399
2021-10-02 19:15:13+00:00,1444380469664129000,@Dez_Walker @lululemon They’re unbelievable,False,0,1,297639393,Still B1G Champs,j_Borders,Northern VA,907,639,28,False,199319
2021-10-02 19:12:56+00:00,1444379893337411600,One of my uniforms I have @lululemon pants and they are honestly the most comfortable pants I’ve ever worn. And I usually hate wearing pants.,False,0,2,25161150,Dez Walker,Dez_Walker,Michigan,1659,955,31,False,48659
2021-10-02 21:10:31+00:00,1444409482721874000,RT @lululemon: @nowdave30 Who says you can’t be comfy and rock out?,False,2,0,276290792,Seasonly Depressed Dave,nowdave30,"Detroit, MI",287,171,2,False,26792
2021-10-02 21:11:24+00:00,1444409705695117300,"RT @lululemon: @ChelsJohnson29 When it comes to gear, we only hit home runs.",False,2,0,68900128,Chelsea Johnson,ChelsJohnson29,"Riverside, CA",580,495,2,False,19994
2021-10-02 21:28:45+00:00,1444414071172894700,@PTanner34 @lululemon People will know who Fulshear is my man!,False,0,4,600621263,Coach Codutti,coachcodutti,"Fulshear, TX",18791,12345,80,False,19092
2021-10-02 21:24:07+00:00,1444412908184785000,"Can’t speak on the student section… however, I can vouch that the team store is zero to none! Lol @lululemon wow! I was on the site all last night https://t.co/O9Fgu4jsAr",True,0,2,388521075,Phillip Tanner,PTanner34,"Dallas, Tx",28815,1933,307,True,48079
2021-10-02 21:37:28+00:00,1444416267968987100,RT @PTanner34: @coachcodutti @lululemon Oh no question. You guys are going about it the right way. 1st class. I’m a fan.,False,1,0,600621263,Coach Codutti,coachcodutti,"Fulshear, TX",18791,12345,80,False,19092
2021-10-02 20:54:57+00:00,1444405565749436400,I told mike I was very good at hiding money & his response was “where? @lululemon’s cash register?”  he isn’t wrong but I feel EXPOSED,False,0,2,334128577,hcrik elocin,pocahontas_NFK,FL407 - NY315,302,204,1,False,15121
2021-10-02 21:15:03+00:00,1444410625388531700,"RT @lululemon: @ChelsJohnson29 When it comes to gear, we only hit home runs.",False,2,0,1170761029195690000,lexie martinez,22lexiemartinez,,47,217,0,False,119
2021-10-02 20:32:12+00:00,1444399839610032000,RT @BlackhawksStore: Our new @lululemon fall fitness line has arrived 🔥  🛍: https://t.co/TOkyDaS09e https://t.co/Cxabgr4jcE,False,1,0,1434293905881718800,Essence Morris,Essence55144024,"Chicago, IL",78,1982,0,False,5107
2021-10-02 21:10:58+00:00,1444409597683454000,@lululemon An extremely valid point,False,0,3,276290792,Seasonly Depressed Dave,nowdave30,"Detroit, MI",287,171,2,False,26792
2021-10-02 21:29:35+00:00,1444414283824107500,@coachcodutti @lululemon Oh no question. You guys are going about it the right way. 1st class. I’m a fan.,False,1,3,388521075,Phillip Tanner,PTanner34,"Dallas, Tx",28815,1933,307,True,48079
2021-10-02 22:47:26+00:00,1444433872960229400,RT @lululemon: @nowdave30 Who says you can’t be comfy and rock out?,False,2,0,408950028,cool gal,marthaherf,,551,656,3,False,20523
2021-10-03 00:53:19+00:00,1444465553322614800,RT @lululemon: @lesliieeh When you know the love is real.,False,1,0,1552032642,LES,lesliieeh,,391,224,3,False,15231
2021-10-03 01:54:42+00:00,1444481001527279600,@lululemon That’s what I do…I just think there has to be a better way,False,0,1,43896379,Ally,allycatproblems,,309,196,3,False,9836
2021-10-03 01:15:57+00:00,1444471249296498700,I need @lululemon to make it easier to find matching tops and bottoms on their website thank you,False,0,0,43896379,Ally,allycatproblems,,309,196,3,False,9836
2021-10-03 01:28:16+00:00,1444474349805785000,@lululemon 💪🏿🥵🥳,False,0,0,140147569,Dr. Joscelyn Shumate Bourne,drshubDPT,Bicoastal But AK In My Heart,338,584,1,False,6440
2021-10-03 01:45:02+00:00,1444478566977183700,Updating your golf wardrobe just got a lot easier with these super stylish shorts from @lululemon. https://t.co/ycZyMi4UPO,False,1,8,22146985,Golf Digest,GolfDigest,USA,945466,415,5231,True,122048
2021-10-03 02:30:48+00:00,1444490087543148500,"@jablamsky My favorites are 5 Year T Shirt, ABC Pants, Pacbreaker and The Short 9” both with liners. That’s all you need! @lululemon",False,0,1,30399584,Ben Pouladian,benitoz,"Los Angeles, CA",1378,1255,34,False,7942
2021-10-03 04:13:32+00:00,1444515937793753000,@lululemon please we want you here in Saudi,False,0,0,297457856,Duha Alnasser,duhatweets,US/SA,190,140,0,False,19663
2021-10-03 03:24:48+00:00,1444503675175678000,@LogansLeague @lululemon sponsor my boy,False,0,3,1715503891,Brandon,BrandonBerasain,,1760,1293,3,False,29357
2021-10-03 03:36:11+00:00,1444506540636086300,I just tweeted @lululemon & @calvinmcdonald urging them to stop burning coal to make their famous yoga pants. Will you join me & the @standearth community? Tweet now if you don't want #CoalSweats:  #thesweatlife https://t.co/GsxDlseOFR,False,0,0,2645763574,#EnforceTheSubpoenas,BryerMM,USA,1804,3180,2,False,44991
2021-10-03 11:49:21+00:00,1444630651345543200,going to not want to work in the office at all.. i got a new @lululemon hoodie and all i do to style it is wear a bra under and matching leggings it and boom outfit. going to miss work from home 😰 https://t.co/BRxmwvpqCy,False,0,0,48358237,clara,aralcxxx,htx • atx,337,149,2,False,16126
2021-10-03 10:41:49+00:00,1444613653622308900,No @lululemon sweats.  https://t.co/ocr8TJM7UZ,False,0,0,238273216,Zuzana Paulikova,ZuzkaPau,Des Moines,193,1144,3,False,32274
2021-10-03 14:56:36+00:00,1444677772299972600,"@colter_bostick @RiceBookstore @lululemon Think they’re now creating a line for universities because saw at University of Denver, too.",False,0,0,1126379108,Natalie Gurin,NatCGurin,,36,178,0,False,377
2021-10-03 13:50:00+00:00,1444661014352564200,@redjitters1 @lululemon They’re really getting shitty,False,0,0,3299960199,CK,cgourmandeur,"New York, NY",39,667,2,False,1941
2021-10-03 13:24:17+00:00,1444654542495309800,Morning! #nyrr #teamnuun #nuunlife #nuunbassador2021 #nuun #nuunlove  #teamnuunlegacy #nuunlegacy #hshive #honeystinger #sweetentheburn #jaybirdvista #thesweatlife #asics #asicskayano #lululemon @nuunhydration @honeystinger @nyrr @jaybirdsport @oakley @lululemon @ASICSamerica https://t.co/Wmk75XUJl7,False,0,3,25074102,sean_broedow,sean_broedow,"Queens, NY",39,222,1,False,478
2021-10-03 17:06:29+00:00,1444710457626054700,@Rowlegendary @lululemon i hope so bcuz i’m sing crying rn to #BIGSTAR wearing @lululemon https://t.co/nvtpoeNuFm,False,0,0,27545186,Lana Del Rey’s Nutritionist,alekjandro,"Laguna Beach, California",1816,753,31,False,142374
2021-10-03 17:10:53+00:00,1444711567313055700,@alekjandro @lululemon @lorde Yes @lululemonUK,False,0,0,283762362,Meghan Thee Trainor,Rowlegendary,Apt 512,1338,294,23,False,110012
2021-10-03 16:21:27+00:00,1444699126516568000,It's time for an all new #kelseyconvos where @DejaRiley talks about family and fitness. She's super happy about also being a @lululemon global brand ambassador.  https://t.co/Mbdqdbp7dK,False,0,0,16231556,K E L S E Y,theKELSEYminor,"New York, NY",1342,1097,54,False,33135
2021-10-03 17:08:18+00:00,1444710915723649000,@Rowlegendary @lululemon give us free jogger @lululemon we are crying to BIGSTAR by @lorde 😭😭😭😭,False,0,0,27545186,Lana Del Rey’s Nutritionist,alekjandro,"Laguna Beach, California",1816,753,31,False,142374
2021-10-03 17:04:30+00:00,1444709960336687000,@alekjandro Do you think she wrote that while wearing her @lululemon,False,0,0,283762362,Meghan Thee Trainor,Rowlegendary,Apt 512,1338,294,23,False,110012
2021-10-03 17:12:41+00:00,1444712021157613600,@Rowlegendary @lululemon @lorde @lululemonUK ur a bigggggg star. WANNA TAKE YOUR PICCCCCture. til i dieeeee 😔😔😔 @lululemonAUSNZ we need joggers to cry to @lorde BIGSTAR please send us free clothes,False,0,0,27545186,Lana Del Rey’s Nutritionist,alekjandro,"Laguna Beach, California",1816,753,31,False,142374
2021-10-03 18:33:41+00:00,1444732403906490400,@lululemon please please please restock sonic pink speed up 2.5”! Pretty please!!!,False,0,0,211869722,Aimee Housinger,AimeeHous,"Houston, Texas",76,102,0,False,931
2021-10-03 18:35:58+00:00,1444732977716543500,@Halmsy I might go to the @lululemon store tomorrow in boston to see what they have for me,False,0,0,14579415,Jonah Lupton,JonahLupton,Boston | Cape Cod | Florida,598462,1978,5352,False,139549
2021-10-03 19:42:00+00:00,1444749597209936000,RT @colter_bostick: I don’t think it’s unfair to call this a straight up power move…@RiceBookstore now carries @lululemon… https://t.co/J2G…,False,2,0,1658875165,Gary Brogdon,gbrogdog,"Cypress, TX",147,459,2,False,1638
2021-10-03 19:01:47+00:00,1444739474882134000,What in the LulaRoe is this @lululemon https://t.co/cZiBCznK5T,False,0,0,31055881,Jasmine,JasmineeeOk,"Tucson, AZ",662,497,13,False,194535
2021-10-03 18:20:42+00:00,1444729135117574100,@lululemon @TeamCanada @CDNParalympics That’s amazing!,False,0,0,1045938375222579200,WSO,WendyOB27,"New York, USA",6,130,0,False,46
2021-10-03 20:21:49+00:00,1444759617322594300,RT @fq212: Happy Sunday Positivity Fam! Share your smile with world today‼️Pass it ON. #Smile @lululemon #lululemonathletica  Smiling Is Co…,False,2,0,2344057530,kelly barah,fsringmaster,,1242,960,2,False,2430
2021-10-03 21:32:39+00:00,1444777441382207500,"RT @ConnaughtGolf: New arrivals from @lululemon Merino wool hoodies, High Neck Tees, Festival Bags and more. Fully stocked. Check it out @C…",False,2,0,1194201679,Jim Duce,DuceJim,,785,798,8,False,2632
2021-10-03 21:25:31+00:00,1444775646115229700,RT @RadissonBluMOA: We're partnering with @lululemon at @mallofamerica to host an epic happy hour experience! Kick off a new week with an #…,False,3,0,15565026,Mall of America,mallofamerica,"Bloomington, Minnesota",65861,1997,714,True,126867
2021-10-03 20:54:45+00:00,1444767903094542300,@fq212 @lululemon #TeamLulu,False,0,1,176175500,Craig Doty,CoachDoty,"Emporia, KS",36818,16069,89,False,6589
2021-10-03 19:59:38+00:00,1444754032770289700,Happy Sunday Positivity Fam! Share your smile with world today‼️Pass it ON. #Smile @lululemon #lululemonathletica  Smiling Is Contagious https://t.co/WyKriBGrZy,False,2,33,1604293326,Coach Q,fq212,"Lawrence, KS",2702,1285,15,False,10509
2021-10-03 21:13:00+00:00,1444772498571157500,We're partnering with @lululemon at @mallofamerica to host an epic happy hour experience! Kick off a new week with an #allthethings workout class followed by drinks and bites provided by @FireLake.  It's popping off October 18th at 5 pm. Register now at https://t.co/ugertYk8AY,False,3,3,340049303,Radisson Blu Mall of America,RadissonBluMOA,"Bloomington, MN",1590,1004,49,False,3761
2021-10-03 22:46:04+00:00,1444795916712652800,Us working with @lululemon &gt;&gt;&gt;,False,0,0,114310222,The General ⭐️⭐️⭐️⭐️⭐️,tr3yesimmons,My World,1895,906,62,False,13941
2021-10-03 21:52:31+00:00,1444782439763783700,@lululemon Trying to give people an aneurysm with that commercial?,False,0,0,866988350267433000,Brian Joseph,BrianJoJo_,"Delco, PA",139,1580,1,False,6486
2021-10-03 23:06:08+00:00,1444800969787814000,@lululemon You don’t have to set yourself on fire to keep others in your life warm,False,0,0,1016474797,Shannon Addison,addison151,,61,666,0,False,402
2021-10-03 22:19:55+00:00,1444789336705147000,@rob40cal @lululemon lol,False,0,1,24992529,Aura,auburnreality,"San Francisco, CA",1101,526,62,False,71224
2021-10-03 23:13:52+00:00,1444802914468442000,"@lululemon God grant me the serenity to accept the things I cannot change,the courage to change the things I can and the wisdom to know the difference.",False,0,3,18090060,hpefthlve,hpefthlve,,26,118,0,False,1936
2021-10-03 22:13:51+00:00,1444787809445765000,@auburnreality @lululemon,False,0,0,30783425,Rob,rob40cal,Northern California,257,425,21,False,26209
